,submit_time,wait_time,run_time,num_allocated_processors,avg_cpu_time_used,requested_processors,user_id,group_id,executable_id
4670,44060568,1550,280,96,54,96,3,3,690
4671,44060577,1823,275,96,62,96,3,3,691
4672,44060584,2092,316,96,72,96,3,3,692
4673,44060591,2402,444,96,104,96,3,3,693
4674,44060600,2838,525,96,124,96,3,3,694
4675,44060607,3356,585,96,137,96,3,3,695
4676,44063985,563,120,96,27,96,3,3,693
4677,44064065,603,146,96,33,96,3,3,694
4678,44064072,743,204,96,47,96,3,3,695
4679,44064078,941,266,96,62,96,3,3,696
4680,44064085,1201,293,96,68,96,3,3,697
4681,44064092,1488,461,96,109,96,3,3,698
4682,44064106,1936,430,96,95,96,3,3,699
4683,44064115,2359,644,96,140,96,3,3,700
4684,44064123,2998,706,96,151,96,3,3,701
4685,44077209,0,10336,48,5166,48,3,3,673
4686,44084959,43502,10099,48,5027,48,3,3,667
4687,44095060,0,620,96,146,96,3,3,547
4688,44095086,594,721,96,171,96,3,3,551
4689,44095272,1131,746,96,176,96,3,3,681
4690,44095280,1870,819,96,194,96,3,3,682
4691,44095287,2682,805,96,190,96,3,3,683
4692,44095295,3481,1048,96,249,96,3,3,702
4693,44099742,82,551,96,129,96,3,3,684
4694,44099791,584,1056,96,240,96,3,3,685
4695,44099805,1630,967,96,204,96,3,3,686
4696,44099812,2592,1052,96,234,96,3,3,703
4697,44099818,3642,911,96,203,96,3,3,687
4698,44099827,4546,882,96,207,96,3,3,688
4699,44100587,4668,4,96,0,96,3,3,689
4700,44100636,4623,4040,96,872,96,3,3,690
4701,44100646,8655,12819,96,3151,96,3,3,691
4702,44105554,0,0,48,0,48,3,3,193
4703,44119774,8687,20573,48,10258,48,3,3,673
4704,44139796,0,18109,96,4504,96,3,3,598
4705,44149142,0,12650,48,6321,48,3,3,673
4706,44162266,0,1157,48,576,48,3,3,673
4707,44165645,0,46464,48,23196,48,3,3,673
4708,44179703,0,25374,96,6323,96,3,3,598
4709,44185765,0,169790,96,42370,96,3,3,704
4710,44189133,0,16027,48,7877,48,3,3,194
4711,44189195,1,14994,48,4971,48,3,3,351
4712,44212704,0,3760,48,1879,48,3,3,673
4713,44215982,0,35,20,0,20,4,4,674
4714,44216114,0,29,20,3,20,4,4,674
4715,44216256,1,36,20,2,20,4,4,674
4716,44216504,0,5282,20,4984,20,4,4,705
4717,44217748,4041,61575,48,30770,48,3,3,673
4718,44283994,0,3302,48,1647,48,3,3,673
4719,44287570,0,8391,48,3973,48,3,3,194
4720,44287695,0,15341,48,7655,48,3,3,673
4721,44287895,0,27017,48,12929,48,3,3,351
4722,44288483,7478,1,48,0,48,3,3,548
4723,44288523,7440,6572,48,2986,48,3,3,706
4724,44288563,26350,22417,48,10633,48,3,3,544
4725,44306909,0,240085,48,119929,48,3,3,194
4726,44306971,48585,191442,96,47778,96,3,3,707
4727,44356354,0,33,48,7,48,3,3,374
4728,44356424,0,34352,48,17118,48,3,3,598
4729,44360971,186028,136294,96,34030,96,3,3,704
4730,44392403,0,91996,48,45857,48,3,3,670
4731,44408051,0,9810,48,4898,48,3,3,673
4732,44455437,0,96789,48,48367,48,3,3,673
4733,44455457,0,714,24,708,24,3,3,623
4734,44461514,0,769,24,754,24,3,3,623
4735,44489702,0,63503,48,31650,48,3,3,670
4736,44539764,0,352,48,172,48,3,3,374
4737,44540183,1,7,48,0,48,3,3,708
4738,44540243,0,193,48,92,48,3,3,708
4739,44540471,0,9552,48,4767,48,3,3,708
4740,44547839,0,0,48,0,48,3,3,194
4741,44558108,0,825,48,405,48,3,3,709
4742,44564493,0,16278,48,8122,48,3,3,670
4743,44579262,0,17080,48,8539,48,3,3,673
4744,44581368,0,17632,48,8438,48,3,3,351
4745,44583328,0,821,48,403,48,3,3,709
4746,44584180,1,10,96,0,96,3,3,709
4747,44613945,0,14904,48,7449,48,3,3,673
4748,44717431,0,11762,48,5879,48,3,3,673
4749,44734105,0,451,96,108,96,3,3,709
4750,44747760,0,205,48,91,48,3,3,265
4751,44747835,319,333,48,161,48,3,3,265
4752,44747873,802,614,48,300,48,3,3,265
4753,44748371,0,103,48,32,48,3,3,244
4754,44748931,546,370,48,177,48,3,3,265
4755,44748962,1073,429,48,206,48,3,3,265
4756,44749246,1407,107587,48,53756,48,3,3,265
4757,44754212,0,6806,48,3396,48,3,3,338
4758,44779518,27111,7595,48,3789,48,3,3,710
4759,44791493,15736,55129,48,54931,48,3,3,662
4760,44798631,8598,17643,48,8808,48,3,3,673
4761,44806484,51764,83841,48,41856,48,3,3,513
4762,44814268,0,94166,96,23513,96,3,3,710
4763,44835812,0,22415,48,11203,48,3,3,673
4764,44863230,0,1156,48,576,48,3,3,673
4765,44864488,0,56050,48,27848,48,3,3,673
4766,44871398,0,9,96,0,96,3,3,711
4767,44871552,0,3141,96,783,96,3,3,711
4768,44895174,0,10950,48,5438,48,3,3,264
4769,44896251,0,57921,48,28912,48,3,3,351
4770,44896431,0,535,48,250,48,3,3,194
4771,44898761,0,990,48,473,48,3,3,193
4772,44898946,805,1187,48,562,48,3,3,514
4773,44899087,0,1549,48,750,48,3,3,224
4774,44899353,0,788,48,376,48,3,3,241
4775,44901982,0,1012,48,491,48,3,3,193
4776,44902088,0,963,48,468,48,3,3,241
4777,44902127,0,1442,48,701,48,3,3,712
4778,44902157,1414,1299,48,628,48,3,3,224
4779,44902196,799,1527,48,731,48,3,3,514
4780,44902469,583,18319,48,8700,48,3,3,254
4781,44902590,1933,5080,48,2420,48,3,3,518
4782,44904038,834,4917,48,2458,48,3,3,712
4783,44904137,17235,7694,48,3844,48,3,3,241
4784,44921305,0,31575,48,15577,48,3,3,673
4785,44922638,0,848079,144,141280,144,3,3,613
4786,44952941,0,172581,48,86208,48,3,3,673
4787,44964444,0,69702,48,34723,48,3,3,193
4788,44964834,0,3,48,0,48,3,3,265
4789,44965027,0,257430,48,128497,48,3,3,265
4790,44965240,0,203295,48,101562,48,3,3,351
4791,44965343,0,91287,48,45576,48,3,3,224
4792,44965449,1,204,48,96,48,3,3,241
4793,44965542,112,234,48,111,48,3,3,254
4794,44965608,281,328,48,157,48,3,3,713
4795,44965662,0,371,48,179,48,3,3,194
4796,44965961,257,687,48,330,48,3,3,714
4797,44966042,864,915,48,445,48,3,3,715
4798,44966672,1150,408,48,196,48,3,3,241
4799,44967260,971,822,48,397,48,3,3,716
4800,44967314,1740,1086,48,515,48,3,3,717
4801,44967364,2776,599,48,291,48,3,3,718
4802,44968078,2662,1054,48,510,48,3,3,719
4803,44969345,2449,1276,48,593,48,3,3,720
4804,44970948,2123,562,48,257,48,3,3,713
4805,44971052,2582,41700,48,20788,48,3,3,720
4806,44971077,44258,54664,48,27306,48,3,3,721
4807,44971086,98914,43017,48,21482,48,3,3,722
4808,44971313,62834,15909,48,7908,48,3,3,723
4809,44971359,78698,16630,48,8267,48,3,3,724
4810,44990584,76104,6515,48,3251,48,3,3,725
4811,45002285,0,517,48,252,48,3,3,194
4812,45050559,0,1102,48,544,48,3,3,548
4813,45050596,22611,216,48,104,48,3,3,193
4814,45058681,1,14730,48,7358,48,3,3,224
4815,45073403,11,1690,48,818,48,3,3,224
4816,45073452,0,7803,48,3877,48,3,3,193
4817,45074027,7228,8809,48,4378,48,3,3,514
4818,45074266,839,1,48,0,48,3,3,712
4819,45125569,0,219655,48,109606,48,3,3,673
4820,45137080,0,10001,48,4508,48,3,3,712
4821,45138038,0,64914,48,32385,48,3,3,193
4822,45139497,7585,48101,48,23988,48,3,3,224
4823,45170553,0,9664,48,4601,48,3,3,351
4824,45170785,9434,42259,48,21070,48,3,3,544
4825,45225827,0,2301,48,1149,48,3,3,351
4826,45225938,0,2204,48,1100,48,3,3,193
4827,45226118,1,49312,48,24618,48,3,3,224
4828,45226403,0,55649,48,27776,48,3,3,265
4829,45227068,1075,96044,48,47958,48,3,3,514
4830,45228204,0,320801,48,160258,48,3,3,351
4831,45306182,0,99057,48,49471,48,3,3,224
4832,45315915,0,1,48,0,48,3,3,265
4833,45315972,0,1395,48,656,48,3,3,265
4834,45316164,1204,1451,48,678,48,3,3,513
4835,45396718,0,67240,48,33559,48,3,3,193
4836,45397057,0,5419,48,2580,48,3,3,265
4837,45400750,0,17,48,0,48,3,3,537
4838,45400794,0,29,48,4,48,3,3,537
4839,45400902,0,64,48,30,48,3,3,537
4840,45401030,0,1449,48,711,48,3,3,537
4841,45402553,0,235,48,114,48,3,3,537
4842,45402557,0,2182,48,1088,48,3,3,673
4843,45403157,0,244,48,116,48,3,3,537
4844,45403849,0,5435,48,2591,48,3,3,265
4845,45404407,0,359,48,157,48,3,3,537
4846,45404812,0,1802,48,899,48,3,3,673
4847,45406516,0,2747,96,674,96,3,3,537
4848,45407790,0,748,48,371,48,3,3,673
4849,45410326,0,978,48,487,48,3,3,673
4850,45410362,0,20763,96,1510,96,3,3,537
4851,45413297,0,1453,48,724,48,3,3,673
4852,45418865,0,1482,48,737,48,3,3,673
4853,45421914,0,37198,48,18560,48,3,3,673
4854,45422736,0,2,24,0,24,10,4,726
4855,45423744,0,71,24,1,24,10,4,727
4856,45436229,0,1113,24,2,24,10,4,727
4857,45436360,0,984,24,1,24,10,4,727
4858,45440079,0,170,96,40,96,3,3,537
4859,45440798,0,4611,48,2222,48,3,3,671
4860,45440981,1,22031,48,10880,48,3,3,668
4861,45441363,0,330000,96,163506,96,10,4,728
4862,45459485,0,64996,48,31912,48,3,3,671
4863,45498445,0,308900,48,154217,48,3,3,193
4864,45504028,0,1,48,0,48,3,3,673
4865,45508850,0,23542,48,11762,48,3,3,673
4866,45521682,0,33,48,13,48,3,3,224
4867,45521870,0,124,48,60,48,3,3,224
4868,45521973,21,135470,48,67584,48,3,3,224
4869,45527417,0,26548,48,13091,48,3,3,671
4870,45533622,1,1,48,0,48,3,3,673
4871,45533728,0,2,48,0,48,3,3,673
4872,45533794,0,2,48,0,48,3,3,673
4873,45534099,0,2453,48,1224,48,3,3,673
4874,45549489,0,10660,48,5213,48,3,3,673
4875,45564408,0,1,48,0,48,3,3,351
4876,45564437,0,12830,48,6213,48,3,3,351
4877,45572132,0,6414,48,3009,48,3,3,267
4878,45575659,2888,5914,48,2944,48,3,3,673
4879,45593733,0,18391,48,9184,48,3,3,673
4880,45601745,0,1,48,0,48,3,3,351
4881,45601761,0,8886,48,4240,48,3,3,351
4882,45623708,0,19534,48,9764,48,3,3,673
4883,45656845,0,15,96,0,96,3,3,729
4884,45670958,0,1986,48,991,48,3,3,673
4885,45679784,0,2431,48,1213,48,3,3,673
4886,45688806,0,8280,48,4137,48,3,3,673
4887,45698246,0,1490,48,743,48,3,3,673
4888,45702350,0,1352,48,674,48,3,3,673
4889,45708316,0,1975,48,984,48,3,3,673
4890,45710606,0,1274,48,634,48,3,3,673
4891,45743650,0,1273,48,634,48,3,3,673
4892,45751501,0,1280,48,638,48,3,3,673
4893,45755744,0,742,48,369,48,3,3,673
4894,45759165,0,743,48,369,48,3,3,673
4895,45786958,0,38,48,7,48,3,3,265
4896,45787002,0,38,48,3,48,3,3,351
4897,45787111,0,217779,48,108783,48,3,3,265
4898,45791797,1,17285,48,8632,48,3,3,673
4899,45829585,0,2,48,1,48,3,3,193
4900,45829803,0,76,48,35,48,3,3,193
4901,45829927,1,10198,48,4787,48,3,3,193
4902,45839799,1,14282,48,7126,48,3,3,673
4903,45841853,0,2,48,0,48,3,3,193
4904,45842046,0,54,48,17,48,3,3,193
4905,45842097,4,4985,48,2173,48,3,3,193
4906,45845162,0,285,96,69,96,3,3,374
4907,45866227,0,43457,48,21119,48,3,3,193
4908,45872853,0,3345,48,1670,48,3,3,673
4909,45879440,0,4510,48,2253,48,3,3,673
4910,45885971,0,4644,48,2320,48,3,3,673
4911,45923654,0,82,48,32,48,3,3,222
4912,45940554,0,172,48,77,48,3,3,222
4913,45987935,0,3,48,0,48,3,3,673
4914,45988429,0,1896,48,946,48,3,3,673
4915,45993376,1,0,48,0,48,3,3,730
4916,45993381,0,0,48,0,48,3,3,598
4917,45994200,0,1296,48,645,48,3,3,673
4918,45996817,0,748,48,372,48,3,3,673
4919,45998508,0,751,48,374,48,3,3,673
4920,45999348,0,1,48,0,48,3,3,673
4921,46005527,89624,56759,48,28340,48,3,3,193
4922,46006128,89023,47527,48,23713,48,3,3,351
4923,46007751,0,272,48,125,48,3,3,730
4924,46023818,6541,7526,48,3672,48,3,3,730
4925,46023824,14250,21010,48,10412,48,3,3,598
4926,46031280,63871,26,48,0,48,3,3,673
4927,46074246,0,2,48,0,48,3,3,731
4928,46074526,1,947,48,466,48,3,3,731
4929,46083751,0,33495,48,16746,48,3,3,633
4930,46112274,0,9,48,0,48,3,3,224
4931,46113183,0,2138,48,1068,48,3,3,673
4932,46116809,0,2146,48,1071,48,3,3,673
4933,46117502,0,60193,144,9914,144,3,3,633
4934,46119434,0,2,48,0,48,3,3,673
4935,46119485,0,310,48,153,48,3,3,673
4936,46120060,1,316,48,154,48,3,3,673
4937,46121405,0,2098,48,1047,48,3,3,673
4938,46123727,0,297,48,147,48,3,3,673
4939,46163303,1,318,48,148,48,3,3,732
4940,46164620,0,600,48,298,48,3,3,732
4941,46165483,0,13,48,0,48,3,3,709
4942,46165610,0,59,48,23,48,3,3,709
4943,46165704,0,3295,48,1645,48,3,3,709
4944,46166494,0,555,48,275,48,3,3,732
4945,46168987,0,387,48,192,48,3,3,732
4946,46170864,1,4529,48,2250,48,3,3,733
4947,46175671,0,1,48,0,48,3,3,733
4948,46175809,0,0,48,0,48,3,3,733
4949,46175898,0,1,48,0,48,3,3,733
4950,46176018,0,1,48,0,48,3,3,733
4951,46176077,1,1,48,0,48,3,3,733
4952,46176302,0,1,48,0,48,3,3,733
4953,46176443,0,1,48,0,48,3,3,733
4954,46176594,0,2,48,0,48,3,3,733
4955,46176711,1,1,48,0,48,3,3,733
4956,46176757,0,8923,48,4440,48,3,3,733
4957,46177933,0,80663,144,12310,144,3,3,633
4958,46183267,0,23252,48,11623,48,3,3,673
4959,46184728,1,3,48,0,48,3,3,193
4960,46185074,0,12921,48,6436,48,3,3,193
4961,46185311,0,70764,48,35292,48,3,3,351
4962,46185347,0,8,48,0,48,3,3,194
4963,46185668,0,0,48,0,48,3,3,194
4964,46185789,0,2,48,0,48,3,3,194
4965,46185809,1,18010,48,8968,48,3,3,733
4966,46185977,0,0,48,0,48,3,3,194
4967,46186048,0,3,48,0,48,3,3,194
4968,46186587,0,0,48,0,48,3,3,194
4969,46186858,1,73793,48,36883,48,3,3,241
4970,46200105,0,42456,48,21168,48,3,3,193
4971,46211293,0,2160,48,1079,48,3,3,673
4972,46213770,0,2184,48,1090,48,3,3,673
4973,46214835,1,1612,48,803,48,3,3,733
4974,46216488,0,295,48,146,48,3,3,673
4975,46220285,0,3,48,0,48,3,3,732
4976,46220454,0,3912,48,1945,48,3,3,732
4977,46222677,0,16914,48,8451,48,3,3,673
4978,46255435,0,0,48,0,48,3,3,673
4979,46258821,0,0,144,0,144,3,3,633
4980,46260667,0,0,48,0,48,3,3,351
4981,46261566,0,0,48,0,48,3,3,224
4982,46262052,0,0,48,0,48,3,3,193
4983,47233149,0,449,48,200,48,3,3,374
4984,47248373,1,21,48,0,48,3,3,734
4985,47260771,1,208942,24,207619,24,3,3,734
4986,47261129,0,718,48,310,48,3,3,735
4987,47261961,0,489,24,478,24,3,3,735
4988,47262495,0,203266,48,100246,48,3,3,735
4989,47263696,0,239,48,88,48,3,3,374
4990,47263953,0,285,48,114,48,3,3,374
4991,47305083,0,199,48,193,48,3,3,241
4992,47305306,0,394,48,391,48,3,3,241
4993,47306428,0,18,48,4,48,3,3,241
4994,47306464,0,167,48,82,48,3,3,241
4995,47306630,1,3896,48,1945,48,3,3,241
4996,47324221,0,340,96,73,96,3,3,374
4997,47324592,0,723,48,359,48,3,3,374
4998,47329165,0,322,48,159,48,3,3,241
4999,47329628,0,321,48,158,48,3,3,241
5000,47332608,0,524,48,260,48,3,3,241
5001,47337328,0,309,48,152,48,3,3,241
5002,47338760,0,3107,48,1550,48,3,3,241
5003,47341367,0,781,48,389,48,3,3,374
5004,47343615,0,295,48,144,48,3,3,241
5005,47373242,0,2,48,0,48,3,3,673
5006,47373371,1,140,48,68,48,3,3,673
5007,47373954,0,34192,48,17090,48,3,3,673
5008,47374289,0,9988,48,4990,48,3,3,736
5009,47400273,0,592,48,293,48,3,3,736
5010,47401702,0,657,48,326,48,3,3,736
5011,47403277,1291,6140,48,3061,48,3,3,736
5012,47408323,0,5929,48,2961,48,3,3,673
5013,47415090,0,5885,48,2937,48,3,3,736
5014,47418561,1,981,48,488,48,3,3,737
5015,47419602,0,2370,48,1109,48,3,3,737
5016,47423789,0,5068,48,2530,48,3,3,736
5017,47426606,0,9026,48,4447,48,3,3,738
5018,47429810,0,899,48,445,48,3,3,736
5019,47431230,4408,1047,48,512,48,3,3,739
5020,47433660,0,8653,48,4320,48,3,3,736
5021,47478167,0,255,48,118,48,3,3,374
5022,47478443,0,169,48,77,48,3,3,374
5023,47478632,0,379,48,175,48,3,3,374
5024,47479040,0,419,48,139,48,3,3,374
5025,47483111,0,372,48,182,48,3,3,374
5026,47483516,0,327,48,114,48,3,3,374
5027,47495259,0,266,48,131,48,3,3,374
5028,47496851,1449,1891,48,938,48,3,3,537
5029,47497514,0,20,48,1,48,3,3,739
5030,47497923,0,1,48,0,48,3,3,650
5031,47497965,363,540,48,268,48,3,3,650
5032,47499978,214,28262,96,6994,96,3,3,740
5033,47525967,2490,7784,96,1855,96,3,3,633
5034,47536038,204,18334,96,4063,96,3,3,633
5035,47538387,0,291,48,133,48,3,3,673
5036,47554694,0,34044,96,7592,96,3,3,633
5037,47591040,0,78860,96,17228,96,3,3,633
5038,47633517,0,4020,48,1962,48,3,3,739
5039,47633830,3707,20,48,9,48,3,3,739
5040,47636178,1379,5096,48,2364,48,3,3,739
5041,47652756,0,16235,48,8108,48,3,3,673
5042,47676005,0,37311,96,8005,96,3,3,633
5043,47686152,0,3091,48,1532,48,3,3,592
5044,47687650,25667,41809,96,9146,96,3,3,633
5045,47689355,0,510,48,250,48,3,3,592
5046,47690285,0,51,48,22,48,3,3,592
5047,47692652,0,4,48,0,48,3,3,592
5048,47692728,0,25,48,2,48,3,3,592
5049,47692804,1,1008,48,489,48,3,3,592
5050,47694981,0,55,48,23,48,3,3,592
5051,47716307,0,1,48,0,48,3,3,592
5052,47716513,0,3,48,0,48,3,3,592
5053,47716620,0,1449,48,717,48,3,3,592
5054,47719328,0,18,48,9,48,3,3,592
5055,47720065,0,2554,48,1274,48,3,3,592
5056,47723155,0,20,48,9,48,3,3,592
5057,47724754,0,4896,48,2418,48,3,3,592
5058,47731203,0,20,48,9,48,3,3,592
5059,47732778,0,8886,48,4420,48,3,3,592
5060,47835503,0,2792,48,1392,48,3,3,592
5061,47836544,0,54,48,25,48,3,3,592
5062,47837962,0,7465,96,1708,96,3,3,741
5063,47838400,7028,0,96,0,96,3,3,742
5064,47861288,0,110,48,50,48,3,3,592
5065,47866725,0,8146,48,4054,48,3,3,592
5066,47869396,5476,0,48,0,48,3,3,743
5067,47890859,0,62,48,28,48,3,3,673
5068,47891012,0,0,48,0,48,3,3,673
5069,47947500,0,15433,48,7355,48,3,3,742
5070,47950657,0,13,48,0,48,3,3,592
5071,47951597,0,1016,48,497,48,3,3,744
5072,47953294,0,549,48,268,48,3,3,374
5073,47954548,23817,427,48,184,48,3,3,743
5074,47979172,45661,13997,48,6979,48,3,3,743
5075,48039249,0,31715,48,15832,48,3,3,743
5076,48039725,1,235,48,110,48,3,3,736
5077,48040030,0,2115,48,1045,48,3,3,374
5078,48040519,0,373,48,184,48,3,3,736
5079,48085495,1,47,48,10,48,3,3,374
5080,48103665,0,73127,48,36516,48,3,3,743
5081,48108805,0,41,48,12,48,3,3,328
5082,48108987,47,78079,48,39030,48,3,3,328
5083,48139313,38931,132504,48,66139,48,3,3,745
5084,48185402,1,252,288,13,288,3,3,374
5085,48186058,0,252,144,38,144,3,3,374
5086,48187739,0,690,144,0,144,3,3,742
5087,48193328,0,496,48,240,48,3,3,374
5088,48193923,0,15213,144,2232,144,3,3,742
5089,48195210,13935,92992,144,13124,144,3,3,746
5090,48272481,0,2851,48,1415,48,3,3,244
5091,48272906,1,9033,48,4487,48,3,3,265
5092,48273295,0,18,48,0,48,10,4,728
5093,48273805,0,7292,48,5892,48,10,4,728
5094,48273864,0,7,48,0,48,3,3,351
5095,48274372,0,29,48,1,48,3,3,351
5096,48274482,0,27,48,1,48,3,3,351
5097,48275575,0,0,48,0,48,3,3,351
5098,48275727,0,2,48,0,48,3,3,351
5099,48276638,0,3,48,0,48,3,3,351
5100,48276859,0,3,48,0,48,3,3,351
5101,48277941,0,92,48,3,48,3,3,351
5102,48278399,0,136,48,5,48,3,3,351
5103,48279059,0,6038,48,2995,48,3,3,351
5104,48279284,0,1857,48,902,48,3,3,244
5105,48288119,0,7655,48,5811,48,10,4,728
5106,48288945,1,56,48,2,48,3,3,351
5107,48289350,0,23,48,1,48,3,3,351
5108,48289551,0,3571,48,1774,48,3,3,351
5109,48289858,0,4924,48,2426,48,3,3,265
5110,48290135,0,893,48,444,48,3,3,244
5111,48292649,0,3792,48,1851,48,3,3,244
5112,48296074,0,2956,48,1464,48,3,3,265
5113,48296381,0,7314,48,3623,48,3,3,351
5114,48298220,0,18866,48,9415,48,3,3,244
5115,48300730,0,3551,48,1755,48,3,3,265
5116,48323552,0,1,96,0,96,3,3,747
5117,48323606,0,0,96,0,96,3,3,747
5118,48323743,0,0,96,0,96,3,3,747
5119,48323824,0,0,96,0,96,3,3,747
5120,48324024,0,198,96,0,96,3,3,747
5121,48324329,0,86,96,0,96,3,3,123
5122,48324439,0,50,48,23,48,3,3,123
5123,48324692,0,18185,48,8610,48,3,3,747
5124,48324722,0,89793,48,44161,48,3,3,748
5125,48324726,0,34255,48,15721,48,3,3,749
5126,48329241,0,5239,48,3896,48,10,4,728
5127,48337060,0,5201,48,3910,48,10,4,728
5128,48345835,0,5237,48,3962,48,10,4,728
5129,48347822,0,19377,48,9645,48,3,3,351
5130,48347959,0,31493,48,15700,48,3,3,265
5131,48348158,1,20682,48,10279,48,3,3,244
5132,48356791,0,5604,48,3658,48,10,4,728
5133,48368836,0,16692,48,8333,48,3,3,351
5134,48370995,0,1548,48,762,48,3,3,244
5135,48374664,0,1566,48,768,48,3,3,244
5136,48379511,0,47522,48,46132,48,10,4,728
5137,48380320,0,6107,48,3037,48,3,3,265
5138,48383485,1,2762,48,1368,48,3,3,244
5139,48393876,0,589,48,292,48,3,3,351
5140,48394494,0,28025,48,13994,48,3,3,265
5141,48413270,0,552,96,136,96,3,3,740
5142,48414545,0,50459,144,8395,144,3,3,740
5143,48414788,50217,5,48,1,48,3,3,748
5144,48420780,0,101456,48,99698,48,10,4,728
5145,48421779,0,1598,48,142,48,10,4,728
5146,48431361,0,1551,48,773,48,3,3,351
5147,48431681,1,12465,48,5598,48,3,3,265
5148,48432872,0,93005,48,46491,48,3,3,244
5149,48432968,0,9158,48,4573,48,3,3,193
5150,48433594,0,94704,48,47331,48,3,3,351
5151,48438920,3207,5835,48,3956,48,10,4,728
5152,48442155,1992,13170,48,6257,48,3,3,265
5153,48457675,0,37575,48,18763,48,3,3,265
5154,48462222,0,10948,48,9605,48,10,4,728
5155,48466302,0,502,48,249,48,3,3,748
5156,48466427,378,1828,144,303,144,3,3,740
5157,48468891,0,68435,144,11338,144,3,3,740
5158,48509982,0,6733,48,5545,48,10,4,728
5159,48522379,0,4968,48,3671,48,10,4,728
5160,48524177,0,1721,48,859,48,3,3,265
5161,48528253,0,22695,48,11298,48,3,3,244
5162,48528415,0,27922,48,13933,48,3,3,265
5163,48528659,0,36651,48,18316,48,3,3,193
5164,48530587,1279929,1216,48,149,48,10,4,728
5165,48537637,0,50600,144,8306,144,3,3,740
5166,48548430,0,849,48,254,48,3,3,748
5167,48549826,0,29,48,12,48,3,3,748
5168,48549949,1,854,48,236,48,3,3,748
5169,48551752,0,879,48,271,48,3,3,748
5170,48565033,0,1895,48,935,48,3,3,244
5171,48565653,1,12599,48,6282,48,3,3,265
5172,48567072,0,19251,48,9609,48,3,3,244
5173,48567228,1,68946,48,34397,48,3,3,351
5174,48576919,11319,41882,144,6874,144,3,3,738
5175,48584453,0,539,48,198,48,3,3,748
5176,48595801,0,7526,48,3359,48,3,3,265
5177,48595842,0,9960,48,4572,48,3,3,244
5178,48625464,0,1228,48,604,48,3,3,265
5179,48626119,0,2813,48,1392,48,3,3,244
5180,48636111,0,1696,48,831,48,3,3,244
5181,48636267,0,15215,48,7602,48,3,3,265
5182,48636750,0,414,48,205,48,3,3,193
5183,48637205,0,32330,48,16145,48,3,3,351
5184,48651914,0,17539,48,8610,48,3,3,265
5185,48652267,0,2833,48,1400,48,3,3,244
5186,48654526,0,40762,48,7574,48,3,3,750
5187,48654727,0,52747,48,11791,48,3,3,751
5188,48655117,0,17569,48,2152,48,3,3,325
5189,48655140,17549,13299,48,2443,48,3,3,752
5190,48679880,0,143,48,5,48,3,3,265
5191,48680036,0,1582,48,694,48,3,3,244
5192,48680234,0,2032,48,949,48,3,3,265
5193,48684995,0,10276,48,4991,48,3,3,244
5194,48720005,0,7503,48,3350,48,3,3,265
5195,48721245,0,2116,48,1025,48,3,3,244
5196,48721361,0,3217,48,1603,48,3,3,351
5197,48724625,0,1877,48,933,48,3,3,244
5198,48727054,0,1518,48,728,48,3,3,244
5199,48727219,0,152,48,48,48,3,3,748
5200,48727581,0,145,48,31,48,3,3,748
5201,48728239,0,32075,48,10773,48,3,3,325
5202,48730440,1,2110,48,1017,48,3,3,244
5203,48730774,0,79225,48,39422,48,3,3,265
5204,48732150,0,3120,48,869,48,3,3,325
5205,48736769,0,32587,48,16114,48,3,3,244
5206,48737254,0,2901,48,1438,48,3,3,351
5207,48769266,0,45,48,21,48,3,3,748
5208,48769334,0,46,48,21,48,3,3,748
5209,48769422,0,35,48,12,48,3,3,748
5210,48769480,0,87,48,28,48,3,3,748
5211,48769787,0,0,48,0,48,3,3,748
5212,48769837,0,0,48,0,48,3,3,748
5213,48770265,1,52,48,7,48,3,3,748
5214,48770462,0,51,48,6,48,3,3,748
5215,48770598,0,83,48,14,48,3,3,748
5216,48780469,0,13,48,4,48,3,3,753
5217,48781986,0,105,48,47,48,3,3,753
5218,48782488,0,626,48,282,48,3,3,754
5219,48783824,0,341,48,112,48,3,3,753
5220,48785252,0,34,48,0,48,10,4,728
5221,48785606,0,316,96,74,96,3,3,325
5222,48785965,0,13933,96,3148,96,3,3,325
5223,48786052,0,23499,48,11715,48,3,3,244
5224,48787437,0,31,48,0,48,10,4,728
5225,48789785,0,32,48,0,48,10,4,728
5226,48790955,0,31,48,0,48,10,4,728
5227,48803382,0,30,48,12,48,3,3,325
5228,48803879,0,3637,48,781,48,3,3,325
5229,48809875,1,40664,48,20270,48,3,3,244
5230,48810198,0,6855,48,3324,48,3,3,265
5231,48811141,0,94,48,45,48,3,3,325
5232,48813155,0,9604,48,2025,48,3,3,325
5233,48814160,0,160,48,51,48,3,3,754
5234,48814680,0,632,48,207,48,3,3,754
5235,48817049,0,163,48,64,48,3,3,754
5236,48817301,0,37,48,13,48,3,3,754
5237,48817993,0,145,48,45,48,3,3,754
5238,48818228,0,14353,48,7123,48,3,3,265
5239,48819388,0,175,48,76,48,3,3,754
5240,48819569,0,96,48,16,48,3,3,754
5241,48819708,0,84,48,14,48,3,3,754
5242,48819849,1,101,48,37,48,3,3,754
5243,48841225,0,4570,48,2280,48,3,3,265
5244,48843059,0,67,48,31,48,3,3,754
5245,48843171,1,98,48,44,48,3,3,754
5246,48843780,0,77,48,36,48,3,3,754
5247,48843896,0,97,48,42,48,3,3,754
